Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0027348	501	192	220	271	100	134	252	300	313	138	140	164	218.03	288	147	0.512	-0.965	-5.199	2.00159721359538e-07	8.21577252603413e-06	0.0084	0.0273	0.0194	0.0194	TRUE	0.159
FBgn0028514	1690	449	442	877	275	269	851	702	630	447	385	330	557.38	728	387	0.533	-0.909	-5.198	2.01637924104153e-07	8.23848160548483e-06	0.0206	0.0185	0.0199	0.0199	TRUE	0.276
FBgn0030452	1975	636	783	1268	498	525	995	994	1116	647	697	643	848.5	1035	662	0.64	-0.644	-5.195	2.05180427765591e-07	8.34494095939782e-06	0.0019	0.0166	0.0098	0.0098	TRUE	0.0541
FBgn0032036	16365	5920	6401	11913	4467	5067	8242	9252	9121	6075	6248	6211	7524.73	8872	6178	0.697	-0.522	-5.123	3.00184116558483e-07	1.1830707637993e-05	0.0018	0.0133	0.0073	0.0073	TRUE	0.0476
FBgn0024250	1054	346	294	590	191	214	531	541	419	301	267	262	386.8	497	277	0.558	-0.841	-5.11	3.21355996742915e-07	1.26093297929037e-05	0.0102	0.021	0.0165	0.0165	TRUE	0.207
FBgn0267824	2685	910	928	1778	682	733	1352	1422	1322	907	954	898	1142.63	1365	920	0.673	-0.571	-5.084	3.69480063820792e-07	1.43709996875624e-05	0	0.0156	0.0081	0.0081	TRUE	0.0149
FBgn0039886	2156	655	789	1450	451	576	1086	1024	1124	739	631	706	885	1078	692	0.644	-0.636	-5.034	4.80613619542368e-07	1.85317121613155e-05	0.0026	0.0164	0.0102	0.0102	TRUE	0.0676
FBgn0028990	3136	1062	1334	1581	753	920	1579	1660	1901	806	1053	1128	1354.51	1713	996	0.58	-0.786	-5.011	5.42343856117641e-07	2.07324323023169e-05	0.0179	0.0152	0.0169	0.0169	TRUE	0.3477
FBgn0035232	4109	1384	1486	2679	1051	1249	2070	2163	2117	1366	1470	1531	1786.15	2117	1456	0.687	-0.541	-4.954	7.28189541178589e-07	2.77178813815286e-05	0.0015	0.0146	0.008	0.008	TRUE	0.0369
FBgn0030529	25262	6903	7424	15682	5158	6154	12724	10788	10578	7997	7214	7543	9474.02	11363	7585	0.667	-0.583	-4.944	7.63855750158188e-07	2.89517581559956e-05	0.0066	0.0132	0.0099	0.0099	TRUE	0.1349
FBgn0013272	31993	9829	10717	22857	8027	8967	16114	15361	15271	11656	11227	10991	13436.45	15582	11291	0.725	-0.465	-4.904	9.39547088881937e-07	3.53103203403857e-05	8e-04	0.0131	0.0064	0.0064	TRUE	0.011
FBgn0031913	1995	712	947	1335	513	586	1005	1113	1349	681	718	718	930.57	1156	706	0.611	-0.71	-4.884	1.03918963584292e-06	3.85669253602203e-05	0.0104	0.0162	0.014	0.014	TRUE	0.2557
FBgn0260429	343	84	64	112	30	28	173	131	91	57	42	34	88.1	132	44	0.341	-1.553	-4.873	1.10121179143607e-06	4.06991428478054e-05	0.0747	0.0486	0.0579	0.0579	TRUE	0.0928
FBgn0031548	127	44	50	43	10	21	64	69	71	22	14	26	44.27	68	21	0.308	-1.699	-4.858	1.18425556163553e-06	4.35874557334203e-05	0	0.084	0.0566	0.0566	TRUE	0.2702
FBgn0010382	2680	1016	929	1740	703	734	1350	1588	1324	887	983	900	1171.93	1421	923	0.65	-0.621	-4.829	1.37139440877231e-06	4.98757561052724e-05	0.0055	0.0155	0.011	0.011	TRUE	0.1236
FBgn0051523	12636	3373	3449	7642	2166	2312	6364	5271	4914	3897	3029	2834	4385.06	5516	3253	0.59	-0.761	-4.829	1.37190527066259e-06	4.98757561052724e-05	0.0241	0.0136	0.0176	0.0176	TRUE	0.3682
FBgn0039101	641	211	234	377	125	169	323	330	333	192	175	207	260.04	329	191	0.584	-0.777	-4.81	1.51054978050148e-06	5.44715258903915e-05	0	0.025	0.0145	0.0145	TRUE	0.0505
FBgn0027580	2647	1211	1174	1433	698	831	1333	1893	1673	731	976	1019	1270.69	1633	909	0.556	-0.847	-4.805	1.55010452616604e-06	5.56725040909714e-05	0.0282	0.0153	0.0215	0.0215	TRUE	0.2439
FBgn0037223	89	22	22	12	4	7	45	34	31	6	6	9	21.81	37	7	0.179	-2.484	-4.802	1.5702852234297e-06	5.61708051609972e-05	0	0.1573	0.107	0.107	TRUE	0.3638
FBgn0261545	4014	1429	1314	2900	883	1005	2022	2233	1872	1479	1235	1232	1678.82	2042	1315	0.645	-0.632	-4.753	2.0077766966695e-06	7.01304589695498e-05	0.0088	0.0147	0.0121	0.0121	TRUE	0.1477
FBgn0034400	13333	4693	4396	8995	3481	3883	6715	7334	6264	4587	4869	4759	5754.74	6771	4738	0.7	-0.515	-4.744	2.09410803845939e-06	7.28602355412415e-05	0.0033	0.0134	0.0083	0.0083	TRUE	0.0638
FBgn0033359	1013	338	302	440	214	248	510	528	430	224	299	304	382.74	489	276	0.558	-0.84	-4.742	2.11847798414854e-06	7.31367573829887e-05	0.0175	0.0211	0.0196	0.0196	TRUE	0.3452
FBgn0030349	3923	1462	1486	2681	1090	1188	1976	2285	2117	1367	1525	1456	1787.65	2126	1449	0.682	-0.553	-4.715	2.41885890782873e-06	8.31844644479943e-05	0.0037	0.0146	0.0093	0.0093	TRUE	0.0512
FBgn0044047	1568	387	412	846	239	276	790	605	587	431	334	338	514.27	661	368	0.558	-0.842	-4.714	2.42891793148443e-06	8.320912313743e-05	0.0224	0.019	0.0208	0.0208	TRUE	0.3649
FBgn0013576	6089	2015	1999	4247	1567	1688	3067	3149	2848	2166	2192	2069	2581.77	3021	2142	0.709	-0.496	-4.71	2.47422327557716e-06	8.443642419757e-05	0.0012	0.0141	0.0076	0.0076	TRUE	0.0298
FBgn0010591	3426	1221	1424	2118	929	1061	1726	1908	2029	1080	1299	1300	1557.11	1888	1226	0.649	-0.623	-4.705	2.54007566106711e-06	8.63528775310107e-05	0.0085	0.0149	0.0119	0.0119	TRUE	0.1377
FBgn0040398	8594	3113	4033	4730	2235	2733	4329	4865	5747	2412	3126	3350	3971.33	4980	2963	0.595	-0.75	-4.688	2.75869852016009e-06	9.30747262085832e-05	0.0236	0.0136	0.0181	0.0181	TRUE	0.3263
FBgn0030326	295	104	163	157	66	55	149	163	232	80	92	67	130.53	181	80	0.444	-1.173	-4.686	2.78255246973188e-06	9.35252635769882e-05	0.0335	0.037	0.0357	0.0357	TRUE	0.617
FBgn0027091	2455	905	980	1573	676	745	1236	1414	1396	802	945	913	1118	1349	887	0.657	-0.606	-4.683	2.8226990418231e-06	9.41639714064358e-05	0.0059	0.0157	0.0111	0.0111	TRUE	0.089
FBgn0265194	3505	1262	1258	2374	955	1035	1765	1972	1793	1211	1336	1269	1557.51	1843	1272	0.69	-0.536	-4.674	2.94687869481929e-06	9.79397333386396e-05	0.0024	0.0149	0.0088	0.0088	TRUE	0.0441
FBgn0035020	885	230	252	474	155	175	446	359	359	242	217	214	306.21	388	224	0.577	-0.794	-4.673	2.97275892837352e-06	9.84325790893045e-05	0.0092	0.0231	0.0171	0.0171	TRUE	0.2153
FBgn0034694	955	300	387	631	212	255	481	469	551	322	297	313	405.35	500	311	0.622	-0.684	-4.665	3.08733875524247e-06	0.000101847875159054	0.0022	0.0206	0.0127	0.0127	TRUE	0.0868
FBgn0052311	3555	1294	1090	2142	898	856	1791	2022	1553	1092	1256	1049	1460.57	1789	1132	0.633	-0.66	-4.654	3.24967864692771e-06	0.00010680770372024	0.0122	0.015	0.0137	0.0137	TRUE	0.1234
FBgn0002778	2413	857	922	1807	615	711	1215	1339	1314	921	860	871	1086.92	1289	884	0.688	-0.54	-4.641	3.4647836135426e-06	0.00011345892516847	0.0016	0.0157	0.0087	0.0087	TRUE	0.0324
FBgn0000256	5316	1771	1683	3260	1323	1523	2677	2768	2398	1662	1850	1867	2203.81	2614	1793	0.685	-0.546	-4.64	3.49129105158499e-06	0.000113908166287427	0.004	0.0143	0.0095	0.0095	TRUE	0.0623
FBgn0028939	50	21	34	11	3	6	25	33	48	6	4	7	20.6	35	6	0.164	-2.605	-4.637	3.53751250921015e-06	0.000114994977808521	0	0.1658	0.1287	0.1287	TRUE	0.187
FBgn0266452	1472	454	538	928	379	363	741	710	767	473	530	445	610.96	739	483	0.652	-0.617	-4.614	3.94376005928366e-06	0.000126812530137327	0.0013	0.018	0.0111	0.0111	TRUE	0.0778
FBgn0025836	223	62	74	90	35	36	112	97	105	46	49	44	75.6	105	46	0.438	-1.19	-4.595	4.33123799241392e-06	0.000137289454798686	0	0.0545	0.0325	0.0325	TRUE	0.0475
FBgn0011274	2192	550	601	1230	411	424	1104	860	856	627	575	520	756.95	940	574	0.61	-0.714	-4.582	4.6086122943462e-06	0.000145563509594828	0.0137	0.017	0.016	0.016	TRUE	0.2914
FBgn0032775	5848	2467	2730	4047	1727	1886	2945	3855	3890	2064	2415	2312	2913.62	3563	2264	0.635	-0.654	-4.555	5.23592011100233e-06	0.000163636282205957	0.0139	0.0139	0.0145	0.0145	TRUE	0.2853
FBgn0035001	19273	6351	6297	13283	5171	5500	9707	9925	8973	6774	7232	6741	8225.4	9535	6916	0.725	-0.464	-4.551	5.34881974664306e-06	0.000166580200990733	0.002	0.0132	0.0073	0.0073	TRUE	0.0323
FBgn0033188	2847	1122	1141	2049	778	909	1434	1753	1626	1045	1088	1114	1343.4	1604	1082	0.676	-0.566	-4.521	6.15336581396279e-06	0.000188071701977514	0.0053	0.0152	0.0105	0.0105	TRUE	0.1092
FBgn0262870	97	34	45	35	13	11	49	53	64	18	18	13	35.94	55	16	0.303	-1.722	-4.521	6.16559301419492e-06	0.000188071701977514	0	0.1005	0.0654	0.0654	TRUE	0.1405
FBgn0262103	3463	1311	1157	2264	886	1020	1744	2049	1649	1154	1239	1250	1514.26	1814	1214	0.67	-0.579	-4.519	6.20694903744585e-06	0.000188687013913072	0.0065	0.0149	0.0111	0.0111	TRUE	0.1504
FBgn0010223	188	52	56	67	26	29	95	81	80	34	36	36	60.3	85	35	0.409	-1.288	-4.464	8.02697122071837e-06	0.000239920243835364	0	0.0651	0.0397	0.0397	TRUE	0.1141
FBgn0015600	2796	921	951	1926	750	748	1408	1439	1355	982	1049	917	1191.77	1401	983	0.701	-0.512	-4.403	1.06945199186028e-05	0.000315417512963559	0.001	0.0155	0.0088	0.0088	TRUE	0.0388
FBgn0038877	2729	710	866	1752	477	628	1375	1110	1234	893	667	770	1008.06	1240	777	0.628	-0.672	-4.399	1.08872619011989e-05	0.000320042382026332	0.0148	0.016	0.0157	0.0157	TRUE	0.2143
FBgn0028563	2118	817	888	1501	597	673	1067	1277	1265	765	835	825	1005.7	1203	808	0.673	-0.572	-4.383	1.1731034151083e-05	0.000343711582841107	0.0058	0.016	0.0111	0.0111	TRUE	0.1251
FBgn0259749	3043	1100	1275	1688	813	966	1533	1719	1817	861	1137	1184	1375.07	1690	1061	0.627	-0.674	-4.381	1.17971182217792e-05	0.000344514531152089	0.0161	0.0151	0.0162	0.0162	TRUE	0.3408
FBgn0001297	26555	9217	8603	17994	7097	7889	13375	14404	12258	9176	9926	9669	11468.2	13346	9590	0.719	-0.477	-4.378	1.19665081925214e-05	0.000347184652999311	0.0039	0.0131	0.0085	0.0085	TRUE	0.0618
FBgn0050069	9629	2281	1729	4513	1158	1149	4850	3565	2464	2301	1620	1408	2701.26	3626	1776	0.49	-1.029	-4.379	1.19461618450843e-05	0.000347184652999311	0.0881	0.014	0.0393	0.0393	TRUE	0.1265
FBgn0020493	784	232	256	472	168	193	395	363	365	241	235	237	305.74	374	238	0.633	-0.659	-4.373	1.22778086573334e-05	0.00035391081459828	0	0.0231	0.0128	0.0128	TRUE	0.0311
FBgn0263257	280	76	83	125	47	39	141	119	118	64	66	48	92.56	126	59	0.468	-1.096	-4.373	1.22666605104114e-05	0.00035391081459828	0.0074	0.0469	0.0326	0.0326	TRUE	0.2031
FBgn0037222	817	247	273	524	140	200	411	386	389	267	196	245	315.78	395	236	0.601	-0.735	-4.338	1.43485943825019e-05	0.000409624776169694	0.0082	0.0228	0.0171	0.0171	TRUE	0.223
FBgn0039613	8020	2075	2460	5285	1553	1840	4039	3243	3505	2695	2172	2255	2984.98	3596	2374	0.66	-0.599	-4.33	1.487848978333e-05	0.000422046842357072	0.0129	0.0139	0.0134	0.0134	TRUE	0.1727
FBgn0005636	906	432	361	565	240	270	456	675	514	288	336	331	433.43	548	318	0.581	-0.783	-4.317	1.57880655736385e-05	0.000442214780076725	0.0224	0.0201	0.0211	0.0211	TRUE	0.4602
FBgn0040290	1656	538	560	1073	436	447	834	841	798	547	610	548	696.28	824	568	0.688	-0.54	-4.314	1.60349411966453e-05	0.000447721696672477	4e-04	0.0174	0.0097	0.0097	TRUE	0.0448
FBgn0267336	3505	1170	909	2150	710	804	1765	1828	1295	1096	993	985	1327.32	1629	1025	0.629	-0.669	-4.311	1.62462732052624e-05	0.000452204860747726	0.0166	0.0152	0.0165	0.0165	TRUE	0.3813
FBgn0033446	257	77	64	101	37	44	129	120	91	52	52	54	83.03	113	53	0.457	-1.131	-4.31	1.63469552194074e-05	0.000453589813517949	0	0.0508	0.0353	0.0353	TRUE	0.2667
FBgn0036663	14628	6569	6647	10230	4491	4830	7368	10266	9471	5217	6281	5920	7420.52	9035	5806	0.643	-0.638	-4.301	1.70257555343671e-05	0.000468050631310518	0.0179	0.0133	0.0157	0.0157	TRUE	0.3206
FBgn0015522	359	136	113	218	60	66	181	213	161	111	84	81	138.39	185	92	0.507	-0.981	-4.297	1.73137131661586e-05	0.000474502286679923	0.0181	0.0356	0.0291	0.0291	TRUE	0.4012
FBgn0261547	1518	572	489	947	385	419	765	894	697	483	538	514	648.37	785	512	0.651	-0.619	-4.283	1.84279644350912e-05	0.000495884831490505	0.0072	0.0177	0.0133	0.0133	TRUE	0.1633
FBgn0263042	131	39	52	57	13	19	66	61	74	29	18	23	45.26	67	23	0.362	-1.466	-4.273	1.9256202920302e-05	0.000515060058291682	0	0.0824	0.0563	0.0563	TRUE	0.3946
FBgn0032400	1549	308	348	729	173	229	780	481	496	372	242	281	441.96	586	298	0.509	-0.973	-4.259	2.05444561300248e-05	0.000544722102650716	0.0625	0.02	0.0349	0.0349	TRUE	1.031
FBgn0261836	77256	24618	18346	47667	13788	14264	38911	38473	26141	24307	19285	17483	27433.47	34508	20358	0.59	-0.761	-4.255	2.08921843353362e-05	0.000552186011498041	0.0371	0.013	0.023	0.023	TRUE	0.5504
FBgn0033520	66	8	18	7	0	1	33	13	26	4	0	1	12.7	24	2	0.083	-3.589	-4.24	2.23820253131339e-05	0.000588072859776057	0.2645	0.2609	0.2617	0.2617	TRUE	0.5477
FBgn0266418	1044	377	409	674	282	311	526	589	583	344	394	381	469.52	566	373	0.659	-0.603	-4.238	2.25839498498327e-05	0.000589898068364986	0.0035	0.0196	0.0122	0.0122	TRUE	0.0622
FBgn0039209	4689	1424	1223	2981	869	1053	2362	2225	1743	1520	1215	1291	1726	2110	1342	0.636	-0.652	-4.232	2.31307269076993e-05	0.000600657097862617	0.018	0.0147	0.0164	0.0164	TRUE	0.2778
FBgn0262127	8873	2805	2484	5760	2031	2300	4469	4384	3539	2937	2841	2819	3498.19	4131	2866	0.694	-0.528	-4.198	2.69537333278629e-05	0.000687899434817408	0.0075	0.0137	0.0111	0.0111	TRUE	0.1894
FBgn0053181	1017	284	288	614	197	211	512	444	410	313	276	259	368.95	455	283	0.62	-0.689	-4.196	2.71583518993085e-05	0.00069114125819183	0.0098	0.0214	0.0164	0.0164	TRUE	0.1519
FBgn0001114	91849	29582	32345	49802	24223	27851	46261	46231	46088	25396	33880	34137	38665.47	46193	31138	0.674	-0.569	-4.192	2.76252865961264e-05	0.000701021161571789	0.0127	0.0129	0.0133	0.0133	TRUE	0.3191
FBgn0260486	5030	1752	1507	3652	1065	1109	2533	2738	2147	1862	1490	1359	2021.66	2473	1570	0.636	-0.653	-4.191	2.77160911360475e-05	0.000701327340195385	0.0204	0.0144	0.0169	0.0169	TRUE	0.3268
FBgn0013763	54728	21973	28996	35273	15930	19182	27565	34340	41316	17987	22281	23511	27833.23	34407	21260	0.618	-0.695	-4.179	2.93245966269666e-05	0.000739926861632838	0.0292	0.013	0.0199	0.0199	TRUE	0.1251
FBgn0038595	342	123	146	176	81	91	172	192	208	90	113	112	147.85	191	105	0.546	-0.873	-4.161	3.16824281925298e-05	0.000794916585664403	0.0089	0.0341	0.0239	0.0239	TRUE	0.2063
FBgn0032899	2716	830	1187	1693	629	876	1368	1297	1691	863	880	1074	1195.54	1452	939	0.646	-0.63	-4.124	3.71862764804845e-05	0.000920050457254654	0.0169	0.0155	0.0159	0.0159	TRUE	0.2447
FBgn0011206	853	233	207	475	123	155	430	364	295	242	172	190	282.16	363	201	0.557	-0.844	-4.093	4.25870506426979e-05	0.00104209576943547	0.0306	0.024	0.0266	0.0266	TRUE	0.1503
FBgn0038290	2405	680	883	1646	590	684	1211	1063	1258	839	825	838	1005.86	1177	834	0.708	-0.498	-4.056	5.00121639701787e-05	0.001203941471574	0.0023	0.016	0.0098	0.0098	TRUE	0.0823
FBgn0036746	4003	1309	1176	2710	952	1089	2016	2046	1676	1382	1332	1335	1630.97	1913	1350	0.705	-0.503	-4.052	5.07050302727993e-05	0.00121405834580598	0.0051	0.0148	0.0104	0.0104	TRUE	0.1389
FBgn0034636	60	22	17	15	1	5	30	34	24	8	1	6	17.33	29	5	0.187	-2.419	-4.049	5.14398557823509e-05	0.00122506629800374	0	0.1946	0.152	0.152	TRUE	0.6828
FBgn0041180	18682	6144	7055	14671	5402	5797	9409	9602	10053	7481	7556	7105	8534.37	9688	7381	0.762	-0.392	-4.049	5.13517282175088e-05	0.00122506629800374	9e-04	0.0132	0.0066	0.0066	TRUE	0.0132
FBgn0028473	47856	17258	21158	28833	13576	16341	24103	26971	30148	14703	18988	20029	22490.43	27074	17907	0.661	-0.597	-4.028	5.61540370079694e-05	0.00132669498045088	0.0186	0.013	0.0158	0.0158	TRUE	0.3006
FBgn0015576	383	135	149	249	88	90	193	211	212	127	123	110	162.76	205	120	0.59	-0.762	-4.008	6.11271856228551e-05	0.00142309031322586	0	0.0322	0.0192	0.0192	TRUE	0.0479
FBgn0031313	2824	1250	1408	1906	865	986	1422	1954	2006	972	1210	1209	1462.07	1794	1130	0.63	-0.666	-4.009	6.09901308986848e-05	0.00142309031322586	0.0249	0.015	0.0191	0.0191	TRUE	0.4088
FBgn0050269	798	234	228	380	137	217	402	366	325	194	192	266	290.64	364	217	0.592	-0.757	-4.008	6.11927236965875e-05	0.00142309031322586	0.0191	0.0237	0.0218	0.0218	TRUE	0.4032
FBgn0052687	750	249	278	487	187	216	378	389	396	248	262	265	322.94	388	258	0.665	-0.588	-3.997	6.41695320131047e-05	0.00148843234802272	0	0.0226	0.0122	0.0122	TRUE	0.015
FBgn0020762	2420	894	927	1847	653	796	1219	1397	1321	942	913	976	1127.96	1312	944	0.721	-0.473	-3.99	6.60651417441237e-05	0.00152842134419457	0.0023	0.0156	0.0091	0.0091	TRUE	0.0495
FBgn0032330	868	347	301	496	211	268	437	542	429	253	295	328	380.82	469	292	0.621	-0.688	-3.988	6.65806102387032e-05	0.00153635620568945	0.0146	0.0211	0.0185	0.0185	TRUE	0.2001
FBgn0015801	1891	618	674	1305	496	591	952	966	960	665	694	724	827.04	959	694	0.723	-0.468	-3.985	6.74370939231976e-05	0.00154809844220083	0	0.0167	0.0086	0.0086	TRUE	0.0176
FBgn0035084	303	125	127	166	74	84	153	195	181	85	104	103	136.67	176	97	0.549	-0.864	-3.97	7.19557973214154e-05	0.00163915674358529	0.011	0.0359	0.0257	0.0257	TRUE	0.1798
FBgn0028542	2064	932	1297	1071	611	743	1040	1457	1848	546	855	911	1109.27	1448	771	0.532	-0.912	-3.963	7.3895711304665e-05	0.00167886432223665	0.0699	0.0157	0.0371	0.0371	TRUE	0.1282
FBgn0038874	259	101	103	133	53	73	130	158	147	68	74	89	111.08	145	77	0.531	-0.914	-3.946	7.95847819028542e-05	0.00178105942816262	0.0081	0.0412	0.0283	0.0283	TRUE	0.1704
FBgn0051098	404	129	152	245	97	89	203	202	217	125	136	109	165.23	207	123	0.595	-0.749	-3.931	8.47588453394923e-05	0.0018826609362565	0	0.0319	0.0194	0.0194	TRUE	0.0866
FBgn0022338	2263	720	830	1516	583	731	1140	1125	1183	773	815	896	988.69	1149	828	0.719	-0.475	-3.924	8.72583830360959e-05	0.00193335924801618	0.0021	0.016	0.0094	0.0094	TRUE	0.0608
FBgn0262818	782	265	212	495	146	173	394	414	302	252	204	212	296.46	370	223	0.605	-0.724	-3.915	9.03109943568735e-05	0.00199602984301904	0.0168	0.0235	0.0209	0.0209	TRUE	0.2751
FBgn0020386	6514	2431	2313	5010	1860	2039	3281	3799	3296	2555	2602	2499	3005.22	3459	2552	0.738	-0.438	-3.915	9.05648293460306e-05	0.00199668548263637	0.0033	0.0139	0.0086	0.0086	TRUE	0.0889
FBgn0085334	205	33	58	72	20	20	103	52	83	37	28	25	54.45	79	30	0.377	-1.407	-3.911	9.18144750951796e-05	0.00201669551036609	0.0683	0.0707	0.0699	0.0699	TRUE	0.1461
FBgn0026160	4519	1466	1346	3046	1125	1282	2276	2291	1918	1553	1573	1571	1863.86	2162	1566	0.724	-0.466	-3.907	9.34167467521369e-05	0.00203438377340167	0.004	0.0145	0.0097	0.0097	TRUE	0.1156
FBgn0036196	409	175	188	307	102	106	206	273	268	157	143	130	196.08	249	143	0.583	-0.779	-3.903	9.50948977939727e-05	0.00206587866988028	0.0146	0.0289	0.0229	0.0229	TRUE	0.2995
FBgn0039637	6149	2155	2579	4313	1824	2061	3097	3368	3675	2199	2551	2526	2902.73	3380	2425	0.717	-0.479	-3.895	9.82905888409692e-05	0.00211467216136839	0.0064	0.0139	0.0105	0.0105	TRUE	0.0829
FBgn0039804	2144	779	788	1508	575	714	1080	1217	1123	769	804	875	978.08	1140	816	0.716	-0.482	-3.885	0.000102497588978835	0.00219986993984213	0.0031	0.0161	0.01	0.01	TRUE	0.0473
FBgn0004198	10115	3436	3024	6734	2653	2866	5095	5370	4309	3434	3711	3513	4238.45	4925	3553	0.721	-0.472	-3.875	0.000106631000491622	0.00227760748532104	0.0067	0.0136	0.0104	0.0104	TRUE	0.1442
FBgn0033502	190	83	88	105	41	52	96	130	125	54	57	64	87.57	117	58	0.501	-0.998	-3.862	0.000112654234772497	0.00240050542851347	0	0.0488	0.0347	0.0347	TRUE	0.3243
FBgn0002609	109	37	34	45	15	12	55	58	48	23	21	15	36.63	54	20	0.371	-1.432	-3.855	0.000115606872304775	0.00245754274849316	0	0.0988	0.0647	0.0647	TRUE	0.2184
FBgn0003891	31065	10280	9291	22956	7603	8146	15646	16066	13239	11706	10634	9984	12879.23	14984	10775	0.719	-0.476	-3.85	0.000118187978523176	0.00250642934453793	0.0083	0.0131	0.0109	0.0109	TRUE	0.1266
FBgn0020414	23991	6221	7348	16031	5271	6403	12083	9722	10470	8175	7372	7848	9278.51	10758	7798	0.725	-0.465	-3.843	0.000121483328363102	0.00257019478795761	0.0075	0.0132	0.0104	0.0104	TRUE	0.1427
FBgn0029881	11617	3661	3063	7813	2469	2784	5851	5721	4364	3984	3453	3412	4464.46	5312	3616	0.681	-0.555	-3.838	0.000124002576952986	0.00261727713962144	0.0156	0.0135	0.0148	0.0148	TRUE	0.2955
FBgn0014906	8218	2664	3136	5944	2382	2693	4139	4163	4468	3031	3332	3301	3739.06	4257	3221	0.756	-0.403	-3.831	0.00012746544462491	0.00265783032728341	0.0018	0.0137	0.0077	0.0077	TRUE	0.0332
FBgn0027590	1110	351	380	700	280	330	559	549	541	357	392	404	467.02	550	384	0.696	-0.523	-3.831	0.000127557858498123	0.00265783032728341	0	0.0196	0.0111	0.0111	TRUE	0.0516
FBgn0028331	12595	3848	4000	8117	3175	3943	6344	6014	5700	4139	4441	4833	5244.96	6019	4471	0.742	-0.43	-3.833	0.000126645659692068	0.00265783032728341	0.0042	0.0134	0.0089	0.0089	TRUE	0.0612
FBgn0031637	2857	976	1068	1986	840	895	1439	1525	1522	1013	1175	1097	1295.11	1495	1095	0.731	-0.451	-3.832	0.000127014231327963	0.00265783032728341	0.0027	0.0153	0.0091	0.0091	TRUE	0.0547
FBgn0031988	4563	1420	1446	3220	1206	1317	2298	2219	2060	1642	1687	1614	1920.14	2192	1648	0.751	-0.414	-3.83	0.000128311108199379	0.00265783032728341	0.0014	0.0145	0.0078	0.0078	TRUE	0.0334
FBgn0035879	3202	1136	1119	2196	900	1027	1613	1775	1594	1120	1259	1259	1436.66	1661	1213	0.729	-0.455	-3.831	0.000127505395231618	0.00265783032728341	0.0034	0.015	0.0094	0.0094	TRUE	0.0567
FBgn0042094	309	91	91	175	51	53	156	142	130	89	71	65	108.84	143	75	0.533	-0.908	-3.831	0.00012782598240238	0.00265783032728341	0.0111	0.0418	0.0301	0.0301	TRUE	0.3221
FBgn0260745	12787	4644	5296	7875	3757	4350	6440	7258	7546	4016	5255	5332	5974.43	7081	4868	0.687	-0.541	-3.815	0.000135993402516947	0.00280391952828344	0.0145	0.0134	0.0143	0.0143	TRUE	0.2888
FBgn0002945	169	65	44	82	19	29	85	102	63	42	27	36	58.89	83	35	0.426	-1.231	-3.8	0.000144511776730721	0.00295221650307461	0.0313	0.0663	0.0548	0.0548	TRUE	0.1281
FBgn0054056	212	59	64	84	39	40	107	92	91	43	55	49	72.76	97	49	0.494	-1.018	-3.795	0.000147512948188569	0.00300663118882286	0	0.0561	0.0359	0.0359	TRUE	0.1359
FBgn0033079	913	275	294	482	228	244	460	430	419	246	319	299	362.05	436	288	0.654	-0.614	-3.788	0.000152010438563945	0.00309122597326269	0.0082	0.0215	0.0158	0.0158	TRUE	0.2138
FBgn0003366	53	16	22	9	5	7	27	25	31	5	7	9	17.2	28	7	0.231	-2.114	-3.787	0.000152615552252981	0.00309646178568861	0	0.196	0.1297	0.1297	TRUE	0.4737
FBgn0005593	67474	25884	34498	40708	20186	24115	33984	40452	49156	20759	28233	29557	33690.26	41197	26183	0.636	-0.654	-3.779	0.000157618921756963	0.00318347332446547	0.0334	0.0129	0.0216	0.0216	TRUE	0.2144
FBgn0086358	3259	1217	1134	2101	923	1042	1641	1902	1616	1071	1291	1277	1466.46	1720	1213	0.705	-0.505	-3.771	0.000162543898615054	0.00327204670801565	0.0083	0.015	0.0122	0.0122	TRUE	0.1316
FBgn0262582	21109	7735	6683	13183	5783	6487	10632	12088	9523	6723	8088	7951	9167.47	10748	7587	0.706	-0.503	-3.771	0.000162739047002462	0.00327204670801565	0.0119	0.0132	0.0127	0.0127	TRUE	0.1447
FBgn0039776	6998	2565	2985	4601	1952	2528	3525	4009	4253	2346	2730	3099	3326.92	3929	2725	0.693	-0.528	-3.764	0.000167102304714693	0.00335220772093191	0.0135	0.0138	0.0139	0.0139	TRUE	0.1834
FBgn0010316	1283	355	314	790	213	231	646	555	447	403	298	283	438.72	549	328	0.599	-0.74	-3.757	0.000172282746124669	0.00343293606204123	0.0325	0.02	0.0254	0.0254	TRUE	0.2328
FBgn0036824	6331	2554	3118	4333	1861	2362	3189	3991	4443	2210	2603	2895	3221.75	3874	2569	0.663	-0.593	-3.749	0.000177634494765231	0.00352380945406217	0.0219	0.0138	0.0177	0.0177	TRUE	0.296
FBgn0004650	363	101	114	185	61	91	183	158	162	94	85	112	132.38	168	97	0.575	-0.798	-3.748	0.000178193109172271	0.00352703560754981	0.0036	0.0366	0.0242	0.0242	TRUE	0.1403
